Record_ID,ROI,DSC,HD95,APL,SDSC,DSC_expert_IOV,DSC_binary,SDSC_expert_IOV,SDSC_binary,Category,Location,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceOpportunity_to_win_gift_cards,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceComparison_to_peersleaderboard,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceAccess_to_educational_content,Why_are_you_interested_in_participating_in_this_challenge__Select_all_that_apply_choiceAccess_to_contour_datasets_for_guidelineresearch_purposes,How_did_you_first_hear_about_this_challenge__Select_all_that_apply,Please_specify_Other,What_is_your_profession,What_year_of_residency_are_you_in,What_year_did_you_start_practicing_graduate_residency,Gender,Race_white,HISPANIC_Which_categories_describe_you___Select_all_that_apply___choiceHispanic_Latino_or_Spanish_origin,BLACK_Which_categories_describe_you___Select_all_that_apply___choiceBlack_or_African_American,ASIAN_Which_categories_describe_you___Select_all_that_apply___choiceAsian,OTHER_Which_categories_describe_you___Select_all_that_apply___choiceOther,Academic_affiliation,Practice_type,Colleague_num,Colleague_presence,Treat_site_Breast,Treat_site_CNS,Treat_site_Gastrointestinal,Treat_site_Genitourinary,Treat_site_Gynecologic,Treat_site_Head__Neck,Treat_site_Lung_Thoracic,Treat_site_Lymphoma_Leukemia,Treat_site_Metastatic,Treat_site_Pediatric,Treat_site_Sarcoma,Treat_site_Skin_Cutaneous,Total_years_of_practice
304,GTV,0.9475135880587329,1.26953125,572,0.82630236691159,0.9365504786981065,1,0.793608716225344,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2010.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,No,Non-academic hospital,22.0,No,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,12.0
304,CTV,0.8296922546936901,17.267491856793043,8340,0.8310077711035009,0.7135977350215679,1,0.7103509013048968,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2010.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,No,Non-academic hospital,22.0,No,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,12.0
304,Genitals,0.71552491836802,9.91535603386587,5722,0.800134239225233,0.689956896021211,1,0.7239648830951697,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,Twitter,,Radiation Oncologist/Clinical Oncologist,,2010.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,No,Non-academic hospital,22.0,No,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,12.0
31,GTV,0.5906221821460775,8.826349724710132,2371,0.025955851314655394,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2007.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),1.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,15.0
31,CTV,0.4501220978970004,42.14604915325416,12917,0.43372119961330197,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2007.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),1.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,15.0
31,Genitals,0.5605601270391223,15.836267032215169,5727,0.6443318969956902,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2007.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Private practice (solo or group),1.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,15.0
310,GTV,0.9378417024139961,1.26953125,698,0.7897683290651533,0.9365504786981065,1,0.793608716225344,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2018.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,20.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,4.0
310,CTV,0.38119547411329957,37.27571805470876,12982,0.2233873393255781,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2018.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,20.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,4.0
310,Genitals,0.5225099697304569,49.06270899637015,5498,0.5417457140632992,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Unchecked,Checked,Checked,Unchecked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2018.0,Female,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,20.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,4.0
33,GTV,0.6805951250395695,7.0208788529758905,2208,0.10148597752859238,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Colleague (word of mouth),,Resident Physician,2.0,2019.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,30.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,3.0
33,CTV,0.360386560461196,37.08063875045307,13160,0.15793051193013255,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Colleague (word of mouth),,Resident Physician,2.0,2019.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,30.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,3.0
34,GTV,0.9331528177356575,1.26953125,762,0.7486014938417441,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Resident Physician,3.0,2018.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,21.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,4.0
34,CTV,0.6427100070036667,27.736126980315117,12250,0.5095985075168894,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Resident Physician,3.0,2018.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,21.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,4.0
34,Genitals,0.48311326838871727,32.050223991575415,5587,0.4735053665083232,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Resident Physician,3.0,2018.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,21.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,4.0
362,GTV,0.9395608913740646,1.26953125,639,0.7938934731781022,0.9365504786981065,1,0.793608716225344,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,Other,Colleague In Telegram ,Radiation Oncologist/Clinical Oncologist,,2003.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,20.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,19.0
362,Genitals,0.6354459705444315,11.74464846549802,4884,0.6556259086264191,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,Other,Colleague In Telegram ,Radiation Oncologist/Clinical Oncologist,,2003.0,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,20.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,19.0
371,GTV,0.9024625361493296,1.7953883116064684,1105,0.6136489531197715,0.9365504786981065,0,0.793608716225344,0,Non-expert,US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,5.0,,Female,Checked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,5.0,Yes,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,
371,CTV,0.2874294826269313,49.47162978850266,12740,0.22342546184150155,0.7135977350215679,0,0.7103509013048968,0,Non-expert,US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,5.0,,Female,Checked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,5.0,Yes,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,
371,Genitals,0.6842582334575485,16.76291488828115,5575,0.7442984553889747,0.689956896021211,0,0.7239648830951697,1,Non-expert,US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,5.0,,Female,Checked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,5.0,Yes,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,
384,GTV,0.912850812407681,6.0,802,0.683610371513102,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2017.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,7.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,5.0
384,CTV,0.7387433737264233,20.4323066855933,9919,0.6890740801392004,0.7135977350215679,1,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2017.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,7.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,5.0
384,Genitals,0.6820006640707538,11.254101493013072,5635,0.7051270097802458,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2017.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,7.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,5.0
386,GTV,0.928340651147378,1.26953125,749,0.7314254602872085,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2020.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,1.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,2.0
386,CTV,0.3946215156459563,109.5065555090785,11582,0.396909757705796,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2020.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,1.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,2.0
386,Genitals,0.7841903203474102,24.825244004201934,5156,0.822932962993134,0.689956896021211,1,0.7239648830951697,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2020.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,1.0,No,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,2.0
393,GTV,0.6729506460495658,7.860493210710445,2169,0.13448645098599865,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Resident Physician,4.0,2022.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,10.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,0.0
393,CTV,0.5443230972521825,36.81892522881246,12153,0.41856009717875003,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Resident Physician,4.0,2022.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,10.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,0.0
393,Genitals,0.6607788891253458,22.661132623121365,6137,0.6345322023620795,0.689956896021211,0,0.7239648830951697,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Resident Physician,4.0,2022.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,10.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,0.0
395,GTV,0.7195496417604913,6.1328386245462685,2045,0.18030079702251345,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Resident Physician,2.0,2020.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,15.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,2.0
395,CTV,0.5365397612074791,36.022377900337545,11983,0.3432249267313074,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Resident Physician,2.0,2020.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,15.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,2.0
395,Genitals,0.6746928443538927,11.325480564186476,5180,0.7677930345644234,0.689956896021211,0,0.7239648830951697,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,eContour website announcement,,Resident Physician,2.0,2020.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,15.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,2.0
397,GTV,0.9146757679180887,1.7953883116064684,919,0.6791623864142549,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Unchecked,Unchecked,Unchecked,Checked,Other,Publication as abstract in Red Journal,Radiation Oncologist/Clinical Oncologist,,2007.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,16.0,Yes,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,15.0
397,CTV,0.6601901267511674,33.38843143239324,11303,0.5808602964275346,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Unchecked,Unchecked,Checked,Other,Publication as abstract in Red Journal,Radiation Oncologist/Clinical Oncologist,,2007.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,16.0,Yes,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,15.0
397,Genitals,0.8229614675678047,3.590776623212937,4961,0.9435847137160948,0.689956896021211,1,0.7239648830951697,1,Non-expert,Non-US,Unchecked,Unchecked,Unchecked,Checked,Other,Publication as abstract in Red Journal,Radiation Oncologist/Clinical Oncologist,,2007.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Yes,Academic/university,16.0,Yes,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,15.0
398,GTV,0.9310901520944855,1.26953125,788,0.7524176855873383,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,3.0,,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,45.0,Yes,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,
398,CTV,0.5853255043235507,31.226339920163078,11878,0.49668619400862457,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Resident Physician,3.0,,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Non-academic hospital,45.0,Yes,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,
418,GTV,0.9192952299097551,1.26953125,920,0.687126391225827,0.9365504786981065,0,0.793608716225344,0,Non-expert,US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2020.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,6.0,Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,2.0
418,CTV,0.7491355559253712,30.026849811372596,11689,0.7282607279850287,0.7135977350215679,1,0.7103509013048968,1,Non-expert,US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2020.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,6.0,Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,2.0
418,Genitals,0.6241129589868627,21.0,6257,0.642670204450344,0.689956896021211,0,0.7239648830951697,0,Non-expert,US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2020.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,6.0,Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,2.0
421,GTV,0.9589501480355286,1.26953125,416,0.8815460528388901,0.9365504786981065,1,0.793608716225344,1,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2014.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Academic/university,4.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,8.0
421,CTV,0.724459691911475,21.938385078855827,10438,0.6251876119675405,0.7135977350215679,1,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2014.0,Male,Unchecked,Unchecked,Unchecked,Checked,Unchecked,No,Academic/university,4.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,8.0
443,GTV,0.8150801131008483,2.83875817456028,1746,0.2969440462522091,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Colleague (word of mouth),,Other,,,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,15.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,
443,CTV,0.5683858843182292,26.70197212851062,11637,0.37498206756224556,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Checked,Checked,Checked,Checked,Colleague (word of mouth),,Other,,,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,15.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,
443,Genitals,0.7692236684205668,15.234375,4158,0.7902867041607889,0.689956896021211,1,0.7239648830951697,1,Non-expert,Non-US,Checked,Checked,Checked,Checked,Colleague (word of mouth),,Other,,,Female,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Yes,Academic/university,15.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,
451,GTV,0.9164309591154538,1.26953125,930,0.6763270954276045,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2015.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Non-academic hospital,2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,7.0
451,CTV,0.5917161068348735,27.590472846519525,12227,0.47245294018466316,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2015.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Non-academic hospital,2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,7.0
451,Genitals,0.7199157839331535,8.88671875,5437,0.8455919260572553,0.689956896021211,1,0.7239648830951697,1,Non-expert,Non-US,Unchecked,Checked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2015.0,Male,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Yes,Non-academic hospital,2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,7.0
472,GTV,0.9368754163890739,1.26953125,703,0.7808802617411208,0.9365504786981065,1,0.793608716225344,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2015.0,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,5.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,7.0
472,CTV,0.7893221965122186,12.411843679542159,10926,0.8298721633175715,0.7135977350215679,1,0.7103509013048968,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2015.0,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,5.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,7.0
472,Genitals,0.6809734962596893,7.722257118542662,5669,0.7988481832467428,0.689956896021211,0,0.7239648830951697,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,eContour website announcement,,Radiation Oncologist/Clinical Oncologist,,2015.0,Female,Unchecked,Checked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,5.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Unchecked,Checked,7.0
48,GTV,0.9327150084317032,1.26953125,779,0.7412849188371337,0.9365504786981065,0,0.793608716225344,0,Non-expert,US,Unchecked,Unchecked,Checked,Checked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,1.0
48,CTV,0.4174489643868276,39.32921755534459,12912,0.23099453617613383,0.7135977350215679,0,0.7103509013048968,0,Non-expert,US,Unchecked,Unchecked,Checked,Checked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,1.0
48,Genitals,0.6595640288778299,18.178196785679987,5626,0.6621320091712627,0.689956896021211,0,0.7239648830951697,0,Non-expert,US,Unchecked,Unchecked,Checked,Checked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2021.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,2.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,1.0
488,GTV,0.9111949254243099,1.26953125,948,0.6591486313627283,0.9365504786981065,0,0.793608716225344,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,Colleague (word of mouth),,Radiation Oncologist/Clinical Oncologist,,2019.0,Male,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Yes,Academic/university,10.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Checked,3.0
502,GTV,0.9467376830892144,1.26953125,602,0.8163819209106424,0.9365504786981065,1,0.793608716225344,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,Colleague (word of mouth),,Resident Physician,4.0,,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,10.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,
502,CTV,0.6246600754685161,28.874922054565385,11612,0.5583844874138754,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,Colleague (word of mouth),,Resident Physician,4.0,,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,10.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,
502,Genitals,0.6782229603487648,10.468822877544842,5506,0.7554615676681401,0.689956896021211,0,0.7239648830951697,1,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,Colleague (word of mouth),,Resident Physician,4.0,,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Non-academic hospital,10.0,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,
519,GTV,0.9410076799729935,1.26953125,692,0.7935867040274446,0.9365504786981065,1,0.793608716225344,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,Colleague (word of mouth),,Resident Physician,2.0,2020.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10.0,Yes,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,2.0
519,CTV,0.7092665100495954,27.650859346194068,11551,0.6871776388042906,0.7135977350215679,0,0.7103509013048968,0,Non-expert,Non-US,Unchecked,Unchecked,Checked,Checked,Colleague (word of mouth),,Resident Physician,2.0,2020.0,Female,Checked,Unchecked,Unchecked,Unchecked,Unchecked,No,Academic/university,10.0,Yes,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,2.0
